# Step Temp Press PE KE TotEng Vol Density
240014 601.06299772940269577 -52.909171361625702446 -296032.55585650878493 8390.8192524985843193 -287641.73660401022062 2120005.4597291746177 5.8980968672924563023
240015 601.11812026339225667 -197.15830981027426105 -296033.26869705214631 8391.5887612209535291 -287641.67993583116913 2120005.4597291746177 5.8980968672924563023
240016 601.1655292630907752 -110.65242381633257196 -296033.91706202633213 8392.250589263794609 -287641.66647276253207 2120005.4597291746177 5.8980968672924563023
240017 601.20891402096515321 -52.242509365230517915 -296034.47452345420606 8392.8562390259867243 -287641.61828442820115 2120005.4597291746177 5.8980968672924563023
240018 601.25035877738525869 -101.83903226040297341 -296034.95589021756314 8393.4348064330624766 -287641.52108378452249 2120005.4597291746177 5.8980968672924563023
240019 601.28278561209674535 -143.80972534148264685 -296035.36428106110543 8393.8874839560885448 -287641.47679710504599 2120005.4597291746177 5.8980968672924563023
240020 601.31458264224795585 -87.832971251560309156 -296035.7287764812354 8394.3313694286134705 -287641.39740705263102 2120005.4597291746177 5.8980968672924563023
240021 601.34156555546621803 -125.11311803246695717 -296036.13361551868729 8394.7080499905114266 -287641.4255655281595 2120005.4597291746177 5.8980968672924563023
240022 601.37018098627515883 -153.15955042414793752 -296036.46286928956397 8395.1075204431217571 -287641.35534884646768 2120005.4597291746177 5.8980968672924563023
240023 601.40266057078974882 -117.41011820842403779 -296036.7726107754861 8395.5609343516262015 -287641.21167642384535 2120005.4597291746177 5.8980968672924563023
240024 601.43509018502697927 -90.860728485816068201 -296037.05635938886553 8396.0136506767394167 -287641.0427087121061 2120005.4597291746177 5.8980968672924563023
240025 601.46555452353356941 -187.85708872388815394 -296037.27192637219559 8396.4389318186840683 -287640.83299455349334 2120005.4597291746177 5.8980968672924563023
240026 601.48156550427859202 -118.47520848720822073 -296037.48096788686235 8396.662444571913511 -287640.81852331495611 2120005.4597291746177 5.8980968672924563023
240027 601.48359937915358842 -171.24395196543272846 -296037.65827860787977 8396.6908373968308297 -287640.96744121104712 2120005.4597291746177 5.8980968672924563023
240028 601.49003112962327577 -156.21939132491215219 -296037.7816970240674 8396.7806244172788865 -287641.00107260677032 2120005.4597291746177 5.8980968672924563023
240029 601.49697213384320094 -60.073592850043063152 -296037.79509156401036 8396.8775206029713445 -287640.91757096105721 2120005.4597291746177 5.8980968672924563023
240030 601.49461487347980437 -93.387709610190015042 -296037.80005277780583 8396.8446133275010652 -287640.95543945027748 2120005.4597291746177 5.8980968672924563023
240031 601.49177590912950109 -185.74072677233709783 -296037.70694510312751 8396.8049814805617643 -287640.9019636225421 2120005.4597291746177 5.8980968672924563023
240032 601.48647098806156919 -115.06690356245229623 -296037.61322027049027 8396.7309249606987578 -287640.88229530979879 2120005.4597291746177 5.8980968672924563023
240033 601.47120507189151795 -123.1330073012333628 -296037.4423610434751 8396.5178132839027967 -287640.92454775958322 2120005.4597291746177 5.8980968672924563023
240034 601.44871738557912977 -73.058305960831901871 -296037.19352123339195 8396.2038859385702381 -287640.98963529482717 2120005.4597291746177 5.8980968672924563023
240035 601.42190718262759219 -159.25615405364860067 -296036.86222015565727 8395.8296164061939635 -287641.0326037494815 2120005.4597291746177 5.8980968672924563023
240036 601.39436265747826837 -41.653946185095534815 -296036.52748754690401 8395.4450957606095471 -287641.08239178627264 2120005.4597291746177 5.8980968672924563023
240037 601.36381052442391137 -126.62148863736764781 -296036.12155247235205 8395.0185890097272932 -287641.10296346264658 2120005.4597291746177 5.8980968672924563023
240038 601.33058067140370895 -137.14239567436743528 -296035.67351144668646 8394.5547013780924317 -287641.11881006858312 2120005.4597291746177 5.8980968672924563023
240039 601.29891149781451531 -62.10810745974399083 -296035.19434865238145 8394.1126007788752759 -287641.08174787351163 2120005.4597291746177 5.8980968672924563023
240040 601.26870226187952539 -61.990597786906427302 -296034.78417166258441 8393.6908808602584031 -287641.09329080232419 2120005.4597291746177 5.8980968672924563023
240041 601.24175734335653942 -57.046521299858945042 -296034.32461157243233 8393.3147307030303637 -287641.00988086941652 2120005.4597291746177 5.8980968672924563023
240042 601.21231342462021985 -89.263039121520094454 -296033.88268080248963 8392.9036945867919712 -287640.97898621571949 2120005.4597291746177 5.8980968672924563023
240043 601.18080002731073819 -69.57244504949221664 -296033.43315237306524 8392.4637686192054389 -287640.96938375383615 2120005.4597291746177 5.8980968672924563023
240044 601.14714575148866516 -159.35153377892453364 -296033.00729881366715 8391.9939560595175863 -287641.01334275415866 2120005.4597291746177 5.8980968672924563023
240045 601.11727261572355019 -155.65620236150414257 -296032.60762384545524 8391.5769280879794678 -287641.03069575747941 2120005.4597291746177 5.8980968672924563023
240046 601.08724110678940633 -130.3861769981619716 -296032.17852291150484 8391.1576892323209904 -287641.02083367918385 2120005.4597291746177 5.8980968672924563023
240047 601.05751378709192068 -221.195595448895034 -296031.78468250180595 8390.7426968481868244 -287641.04198565363185 2120005.4597291746177 5.8980968672924563023
240048 601.03128121016595742 -94.667067575027033399 -296031.41546282498166 8390.3764909557194187 -287641.03897186927497 2120005.4597291746177 5.8980968672924563023
240049 600.99408415776201764 -102.50027515253979971 -296031.02347688993905 8389.8572213539864606 -287641.16625553596532 2120005.4597291746177 5.8980968672924563023
240050 600.96254613904409325 -199.37644910812585408 -296030.72127044392982 8389.4169516723650304 -287641.30431877158117 2120005.4597291746177 5.8980968672924563023
240051 600.94822401392013944 -180.48596429733407831 -296030.50075193331577 8389.2170152868602599 -287641.28373664646642 2120005.4597291746177 5.8980968672924563023
240052 600.93851298078311629 -130.5323422462573717 -296030.31893878511619 8389.0814495905597141 -287641.23748919455102 2120005.4597291746177 5.8980968672924563023
240053 600.92139705542967931 -108.36890382785507825 -296030.04920689790742 8388.8425118477243814 -287641.20669505017577 2120005.4597291746177 5.8980968672924563023
240054 600.90125394457106722 -148.91154813681347946 -296029.8085844857269 8388.5613146969499212 -287641.24726978875697 2120005.4597291746177 5.8980968672924563023
240055 600.88096676146369646 -169.05772852750754964 -296029.51464016671525 8388.2781063024231116 -287641.23653386428487 2120005.4597291746177 5.8980968672924563023
240056 600.85373794054669361 -171.75326914861179262 -296029.20440816821065 8387.8979928773132997 -287641.306415290921 2120005.4597291746177 5.8980968672924563023
240057 600.8360864934405754 -130.98137121292862162 -296028.98439270874951 8387.6515792688023794 -287641.33281343994895 2120005.4597291746177 5.8980968672924563023
240058 600.81984397068993076 -238.74354298267977015 -296028.75751654186752 8387.4248341969559988 -287641.33268234488787 2120005.4597291746177 5.8980968672924563023
240059 600.80077629708307541 -207.9269612209286322 -296028.59313652559649 8387.158650114080956 -287641.4344864115119 2120005.4597291746177 5.8980968672924563023
240060 600.78632723154373707 -138.386633991383178 -296028.39051831408869 8386.9569416446411196 -287641.43357666942757 2120005.4597291746177 5.8980968672924563023
240061 600.76117702474550697 -135.80173548673494111 -296028.23391776531935 8386.6058456027894863 -287641.62807216250803 2120005.4597291746177 5.8980968672924563023
240062 600.73276219955118904 -119.41351796332855884 -296028.06714979454409 8386.2091755978181027 -287641.85797419672599 2120005.4597291746177 5.8980968672924563023
240063 600.71149863791697499 -177.17838175021395841 -296027.84978526184568 8385.9123369918634125 -287641.93744826997863 2120005.4597291746177 5.8980968672924563023
240064 600.69175223506124439 -94.960638241661399661 -296027.58922021382023 8385.6366778714800603 -287641.95254234236199 2120005.4597291746177 5.8980968672924563023
240065 600.66411012399339597 -105.16824184691286348 -296027.34052031114697 8385.2507949297523737 -287642.0897253814037 2120005.4597291746177 5.8980968672924563023
240066 600.63598205032644728 -166.69703291535807921 -296027.08137104951311 8384.8581279664686008 -287642.22324308304815 2120005.4597291746177 5.8980968672924563023
240067 600.61379135769971072 -89.611048177567624862 -296026.82795051089488 8384.5483466430086992 -287642.27960386790801 2120005.4597291746177 5.8980968672924563023
240068 600.5907668125314558 -131.38301981292295295 -296026.56734259187942 8384.2269247660879046 -287642.34041782579152 2120005.4597291746177 5.8980968672924563023
240069 600.56202006431510654 -146.5214031741130043 -296026.24591162108118 8383.8256211268835614 -287642.42029049422126 2120005.4597291746177 5.8980968672924563023
240070 600.53188667016672753 -26.401192777936028477 -296025.94903481757501 8383.4049599570589635 -287642.54407486051787 2120005.4597291746177 5.8980968672924563023
240071 600.50390194860347037 -106.83945495403128234 -296025.7148030862445 8383.0142941843259905 -287642.7005089019076 2120005.4597291746177 5.8980968672924563023
240072 600.47400930461537882 -159.25267900025005474 -296025.43768037302652 8382.5969938786493003 -287642.84068649436813 2120005.4597291746177 5.8980968672924563023
240073 600.43911667676866273 -134.35655259407241147 -296025.14304006146267 8382.1098939663061174 -287643.03314609517111 2120005.4597291746177 5.8980968672924563023
240074 600.40729800760914259 -145.85618346181109928 -296024.86712987837382 8381.6657064139508293 -287643.20142346440116 2120005.4597291746177 5.8980968672924563023
240075 600.37994611509884635 -117.5340791708621424 -296024.63866717455676 8381.2838749135353282 -287643.35479226103052 2120005.4597291746177 5.8980968672924563023
240076 600.35200974546057751 -181.63884766559402806 -296024.46454309410183 8380.8938841320505162 -287643.57065896206768 2120005.4597291746177 5.8980968672924563023
240077 600.32685612466093517 -103.52603683677531876 -296024.36156037368346 8380.5427404308538826 -287643.81881994282594 2120005.4597291746177 5.8980968672924563023
240078 600.30622213613219174 -69.807924677829291227 -296024.23743553645909 8380.2546906442967156 -287643.98274489218602 2120005.4597291746177 5.8980968672924563023
240079 600.28634425241887129 -179.63202432159295086 -296024.04974610207137 8379.977196055559034 -287644.07255004649051 2120005.4597291746177 5.8980968672924563023
240080 600.26065897520754788 -214.43455019305278597 -296023.820561719127 8379.6186304487182497 -287644.20193127042148 2120005.4597291746177 5.8980968672924563023
240081 600.23253733940089205 -116.91639628034717191 -296023.72433379181894 8379.226053357748242 -287644.49828043405432 2120005.4597291746177 5.8980968672924563023
240082 600.20238707491694186 -199.63519241860336706 -296023.64690532797249 8378.8051566786052717 -287644.84174864937086 2120005.4597291746177 5.8980968672924563023
240083 600.1811798392051287 -150.55477586337889306 -296023.46399535186356 8378.5091043806351081 -287644.95489097124664 2120005.4597291746177 5.8980968672924563023
240084 600.16402752017688726 -174.3561880769700565 -296023.26479490392376 8378.2696585833218705 -287644.99513632059097 2120005.4597291746177 5.8980968672924563023
240085 600.14199508300032448 -148.85853608379613888 -296023.11644711776171 8377.9620865006290842 -287645.15436061716173 2120005.4597291746177 5.8980968672924563023
240086 600.11741593827650831 -165.52669687187591308 -296022.93316051881993 8377.6189624661474227 -287645.31419805268524 2120005.4597291746177 5.8980968672924563023
240087 600.08804297150663842 -123.7849101133828924 -296022.72851285216166 8377.2089168369766412 -287645.51959601516137 2120005.4597291746177 5.8980968672924563023
240088 600.0533577274985646 -79.69504169517492187 -296022.5369733350235 8376.7247119960520649 -287645.81226133898599 2120005.4597291746177 5.8980968672924563023
240089 600.02220559842953662 -202.36216770859749658 -296022.3847892251797 8376.2898293209655094 -287646.09495990420692 2120005.4597291746177 5.8980968672924563023
240090 599.99808896477827602 -116.49323999879877078 -296022.24560730223311 8375.9531619255158148 -287646.29244537669001 2120005.4597291746177 5.8980968672924563023
240091 599.97365831636136591 -92.728655038914524766 -296022.10588194674347 8375.6121108944898879 -287646.49377105227904 2120005.4597291746177 5.8980968672924563023
240092 599.94475523899598102 -186.26489056519739052 -296021.93417240562849 8375.2086249056155793 -287646.72554750001291 2120005.4597291746177 5.8980968672924563023
240093 599.91334984403920316 -203.14791302129802375 -296021.66135901608504 8374.7702066472447768 -287646.89115236885846 2120005.4597291746177 5.8980968672924563023
240094 599.88418200388684909 -77.834668502526454859 -296021.41690690809628 8374.3630245787626336 -287647.05388232931728 2120005.4597291746177 5.8980968672924563023
240095 599.85580074999666067 -244.14906144483427397 -296021.12137952225748 8373.9668232280691882 -287647.15455629420467 2120005.4597291746177 5.8980968672924563023
240096 599.82935922686385766 -113.42042914161012845 -296020.83422159962356 8373.5977004535743617 -287647.23652114602737 2120005.4597291746177 5.8980968672924563023
240097 599.80325221528016755 -150.16191625791725528 -296020.59974780055927 8373.2332474490649474 -287647.36650035151979 2120005.4597291746177 5.8980968672924563023
240098 599.77756650092283053 -227.08168046849289112 -296020.36246832925826 8372.8746757396802423 -287647.4877925895853 2120005.4597291746177 5.8980968672924563023
240099 599.74800324076136349 -167.6533589718405608 -296020.19471736426931 8372.4619736211570853 -287647.73274374310859 2120005.4597291746177 5.8980968672924563023
240100 599.72256043552476967 -147.10222152957422281 -296020.04089321289212 8372.1067929149357951 -287647.93410029797815 2120005.4597291746177 5.8980968672924563023
240101 599.70489236554101353 -94.784857310404959208 -296019.96345244476106 8371.8601472516129434 -287648.10330519312993 2120005.4597291746177 5.8980968672924563023
240102 599.6822706659177129 -154.99881023470160812 -296019.86645016277907 8371.5443490849629598 -287648.32210107782157 2120005.4597291746177 5.8980968672924563023
240103 599.65603158340456957 -187.47901974046314422 -296019.79501663823612 8371.1780523747165716 -287648.61696426349226 2120005.4597291746177 5.8980968672924563023
240104 599.63447368322249531 -128.09335466497205402 -296019.82327323954087 8370.8771048125236121 -287648.94616842700634 2120005.4597291746177 5.8980968672924563023
240105 599.62281660728297084 -152.92911497022561207 -296019.89209230081178 8370.7143724240868323 -287649.17771987675223 2120005.4597291746177 5.8980968672924563023
240106 599.62141879960108781 -72.446987764919711594 -296020.01949776685797 8370.6948590758147475 -287649.32463869103231 2120005.4597291746177 5.8980968672924563023
240107 599.62478990806323509 -70.951748861494550624 -296020.15840745531023 8370.7419196366772667 -287649.41648781864205 2120005.4597291746177 5.8980968672924563023
240108 599.62742650680252154 -164.71049635668722999 -296020.27255027421052 8370.7787264664875693 -287649.49382380774477 2120005.4597291746177 5.8980968672924563023
240109 599.62518648984814718 -155.72179356828581831 -296020.47096040914766 8370.747455905067909 -287649.72350450407248 2120005.4597291746177 5.8980968672924563023
240110 599.62211868729332309 -156.60565522638270863 -296020.69013975420967 8370.7046294844822114 -287649.98551026970381 2120005.4597291746177 5.8980968672924563023
240111 599.62299519598138886 -97.738433382850800513 -296020.89640358270844 8370.7168655163168296 -287650.17953806638252 2120005.4597291746177 5.8980968672924563023
240112 599.6229441472680719 -180.12463654568071547 -296021.13592876668554 8370.7161528779943183 -287650.41977588867303 2120005.4597291746177 5.8980968672924563023
240113 599.62559434542868075 -105.15758604503639617 -296021.43808555905707 8370.7531495552684646 -287650.6849360037595 2120005.4597291746177 5.8980968672924563023
240114 599.63597429105459469 -181.2367719445778107 -296021.70769083488267 8370.8980532474397478 -287650.80963758745929 2120005.4597291746177 5.8980968672924563023
240115 599.64920077466399562 -159.07112223194263834 -296022.02986289182445 8371.0826945142143813 -287650.94716837763553 2120005.4597291746177 5.8980968672924563023
240116 599.65473918658597086 -135.39522580481539649 -296022.25590976962121 8371.16001055855304 -287651.09589921106817 2120005.4597291746177 5.8980968672924563023
240117 599.65756014535327267 -224.35666219703745128 -296022.4989031261066 8371.1993910481614876 -287651.29951207793783 2120005.4597291746177 5.8980968672924563023
240118 599.67339252691738238 -112.54020690853552367 -296022.81150408490794 8371.4204105628250545 -287651.39109352207743 2120005.4597291746177 5.8980968672924563023
240119 599.68433366952217511 -47.30510618607470974 -296023.0681249742629 8371.5731485459637042 -287651.49497642827919 2120005.4597291746177 5.8980968672924563023
240120 599.67644499291259308 -146.51517975046539277 -296023.30697798047913 8371.4630228855548921 -287651.84395509492606 2120005.4597291746177 5.8980968672924563023
240121 599.67492864296252719 -164.34203858453184921 -296023.60684303304879 8371.4418546912020247 -287652.16498834185768 2120005.4597291746177 5.8980968672924563023
240122 599.68577810172780573 -162.23583430076220679 -296023.89464422815945 8371.5933127710213739 -287652.30133145715808 2120005.4597291746177 5.8980968672924563023
240123 599.69722401829551472 -139.87411929613907091 -296024.2131960215047 8371.7530973817229096 -287652.46009863977088 2120005.4597291746177 5.8980968672924563023
240124 599.70501113606724175 -77.552302698221552646 -296024.56698815408163 8371.8618052841666213 -287652.70518286991864 2120005.4597291746177 5.8980968672924563023
240125 599.71179842954040851 -188.11335574776424551 -296024.96599237620831 8371.9565556729994569 -287653.00943670322886 2120005.4597291746177 5.8980968672924563023
240126 599.71718568336973476 -191.55914845890890774 -296025.37851260526804 8372.0317615554431541 -287653.34675104980124 2120005.4597291746177 5.8980968672924563023
240127 599.72754017035015295 -168.15390747828936924 -296025.77390369429486 8372.1763098457777232 -287653.59759384853533 2120005.4597291746177 5.8980968672924563023
240128 599.73795034356157885 -90.093315317608499981 -296026.12766415730584 8372.3216355140266387 -287653.80602864327375 2120005.4597291746177 5.8980968672924563023
240129 599.7375143958524859 -231.18068214535594507 -296026.42288933333475 8372.3155496986546495 -287654.10733963467646 2120005.4597291746177 5.8980968672924563023
240130 599.73134610512613563 -122.89927341029969909 -296026.64839053404285 8372.2294405673710571 -287654.41894996666815 2120005.4597291746177 5.8980968672924563023
240131 599.72677501845828374 -164.42842084175094897 -296026.84779435751261 8372.1656283510765206 -287654.68216600641608 2120005.4597291746177 5.8980968672924563023
240132 599.72709398164454342 -95.837118388210043918 -296027.00719292857684 8372.1700810664406163 -287654.8371118621435 2120005.4597291746177 5.8980968672924563023
240133 599.72327256889070668 -164.9578694675916779 -296027.11475358391181 8372.116734272796748 -287654.99801931111142 2120005.4597291746177 5.8980968672924563023
240134 599.70786942175288914 -62.973846210867158391 -296027.14280965353828 8371.9017068563007342 -287655.24110279721208 2120005.4597291746177 5.8980968672924563023
240135 599.69546413525938533 -161.60152008223445819 -296027.14817774808034 8371.7285294736702781 -287655.41964827443007 2120005.4597291746177 5.8980968672924563023
240136 599.67994357108250369 -129.58487872946204789 -296027.17258848482743 8371.5118629192547814 -287655.66072556556901 2120005.4597291746177 5.8980968672924563023
240137 599.65518978359420998 -118.76553702764807952 -296027.19200384547003 8371.1663008776486095 -287656.02570296783233 2120005.4597291746177 5.8980968672924563023
240138 599.63391769167799339 -90.893280188724830282 -296027.15550462889951 8370.8693431892443186 -287656.28616143966792 2120005.4597291746177 5.8980968672924563023
240139 599.61153200436854149 -227.86773671028066701 -296027.11237018177053 8370.5568397465667658 -287656.55553043523105 2120005.4597291746177 5.8980968672924563023
240140 599.5922394576947454 -97.297278639835070635 -296027.04016295680776 8370.2875164432316524 -287656.75264651357429 2120005.4597291746177 5.8980968672924563023
240141 599.57609531805530878 -86.347803693231952593 -296027.06091452343389 8370.0621447963112587 -287656.99876972712809 2120005.4597291746177 5.8980968672924563023
240142 599.55254624578083167 -121.2217800616262906 -296027.02802781865466 8369.7334005386110221 -287657.29462728003273 2120005.4597291746177 5.8980968672924563023
240143 599.52175676616332112 -134.44213284941568531 -296027.00943861337146 8369.3035804376813758 -287657.705858175701 2120005.4597291746177 5.8980968672924563023
240144 599.49745776637826111 -275.71251892416250939 -296026.96858122234698 8368.9643672171332582 -287658.00421400519554 2120005.4597291746177 5.8980968672924563023
240145 599.47348214510532216 -86.270168882552397349 -296026.92733997985488 8368.6296683497475897 -287658.29767163010547 2120005.4597291746177 5.8980968672924563023
240146 599.44764256536507219 -154.4915629219695461 -296026.81182457390241 8368.2689486847866647 -287658.54287588910665 2120005.4597291746177 5.8980968672924563023
240147 599.41946485146513623 -98.728010607846286462 -296026.72346128273057 8367.8755887455190532 -287658.84787253721152 2120005.4597291746177 5.8980968672924563023
240148 599.38995874660668051 -62.756107254382719418 -296026.59121597360354 8367.4636845131044538 -287659.12753146048635 2120005.4597291746177 5.8980968672924563023
240149 599.36044528815170906 -52.997446726065234657 -296026.43981806887314 8367.0516776247295638 -287659.38814044411993 2120005.4597291746177 5.8980968672924563023
240150 599.31642734931017458 -114.79634573911113193 -296026.25343725556741 8366.4371886775097664 -287659.81624857807765 2120005.4597291746177 5.8980968672924563023
240151 599.27318210522105346 -106.06209606130627776 -296025.97604660096113 8365.8334865230735886 -287660.14256007788936 2120005.4597291746177 5.8980968672924563023
240152 599.22199874129250929 -175.18569644082322156 -296025.6720334260026 8365.1189684823984862 -287660.55306494358229 2120005.4597291746177 5.8980968672924563023
240153 599.15445900339204854 -69.576538042624548552 -296025.28582806786289 8364.1761160106525494 -287661.10971205722308 2120005.4597291746177 5.8980968672924563023
240154 599.09926359228848014 -163.19699141724996139 -296024.87675511761336 8363.4055899262220919 -287661.47116519138217 2120005.4597291746177 5.8980968672924563023
240155 599.05203332138512451 -159.01451019107042839 -296024.43275955517311 8362.7462569313538552 -287661.68650262383744 2120005.4597291746177 5.8980968672924563023
240156 599.00207479925518328 -83.883569813032536899 -296023.99375448061619 8362.0488376410339697 -287661.94491683959495 2120005.4597291746177 5.8980968672924563023
240157 598.94376646200714731 -163.02225917197040417 -296023.49841681413818 8361.2348552122202818 -287662.26356160192518 2120005.4597291746177 5.8980968672924563023
240158 598.87625699184764017 -114.31588844197086985 -296022.93699949234724 8360.2924252771208558 -287662.6445742152282 2120005.4597291746177 5.8980968672924563023
240159 598.80545016711607786 -124.50851610141219794 -296022.35893582488643 8359.3039643829888519 -287663.05497144191759 2120005.4597291746177 5.8980968672924563023
240160 598.72940691822168446 -50.141568707008929096 -296021.6682988696266 8358.242403183487113 -287663.42589568614494 2120005.4597291746177 5.8980968672924563023
240161 598.64488264222075031 -64.427108042725606651 -296020.86617067584302 8357.062447130541841 -287663.80372354527935 2120005.4597291746177 5.8980968672924563023
240162 598.55828722698504407 -90.427282172541779914 -296020.01945066975895 8355.8535780434704066 -287664.16587262629764 2120005.4597291746177 5.8980968672924563023
240163 598.47637912584843889 -160.5980491893280373 -296019.17033410421573 8354.7101437037272262 -287664.46019040048122 2120005.4597291746177 5.8980968672924563023
240164 598.39537513411664804 -178.59745571661989061 -296018.22396012418903 8353.5793307008971169 -287664.64462942327373 2120005.4597291746177 5.8980968672924563023
240165 598.3084347915971648 -112.88400926297723004 -296017.30600591894472 8352.3656464405321458 -287664.94035947840894 2120005.4597291746177 5.8980968672924563023
240166 598.21915212429405528 -17.153487358075263813 -296016.42311926389812 8351.1192634048911714 -287665.30385585903423 2120005.4597291746177 5.8980968672924563023
240167 598.1334409080251362 -63.079584119351068239 -296015.62155342381448 8349.9227377056868136 -287665.69881571811857 2120005.4597291746177 5.8980968672924563023
240168 598.05686213239823701 25.250024181693667913 -296014.85267570230644 8348.8537005709931691 -287665.99897513131145 2120005.4597291746177 5.8980968672924563023
240169 597.98817474062457222 -90.745226993512360991 -296014.13767233898398 8347.8948268897402158 -287666.2428454492474 2120005.4597291746177 5.8980968672924563023
240170 597.90986891358306821 -153.01016651407041991 -296013.47856359684374 8346.8016801753274194 -287666.67688342148904 2120005.4597291746177 5.8980968672924563023
240171 597.82424377059089693 -98.064535795737839408 -296012.80698450206546 8345.6063560561742634 -287667.2006284458912 2120005.4597291746177 5.8980968672924563023
240172 597.74107587401670116 -108.59881929178077087 -296012.11350528686307 8344.4453350144522119 -287667.66817027243087 2120005.4597291746177 5.8980968672924563023
240173 597.66752022296680025 -98.001277747442031796 -296011.46694889024366 8343.4185005972758518 -287668.04844829294598 2120005.4597291746177 5.8980968672924563023
240174 597.59669193399861342 -77.087802546611740695 -296010.86432014114689 8342.4297400631203345 -287668.43458007799927 2120005.4597291746177 5.8980968672924563023
240175 597.53404401768227672 -186.54955317594402686 -296010.31991139135789 8341.555177256323077 -287668.76473413500935 2120005.4597291746177 5.8980968672924563023
240176 597.48101435939906878 -88.862764624303537175 -296009.83672389830463 8340.814885008494457 -287669.02183888980653 2120005.4597291746177 5.8980968672924563023
240177 597.41993491182927301 -72.778801126695611856 -296009.3698774962686 8339.9622179726975446 -287669.40765952359652 2120005.4597291746177 5.8980968672924563023
240178 597.36070428657887987 -40.049669847166221359 -296008.88980793370865 8339.1353604343603365 -287669.75444749934832 2120005.4597291746177 5.8980968672924563023
240179 597.30008094936738416 -103.35000436884659791 -296008.45386888913345 8338.289060683840944 -287670.16480820527067 2120005.4597291746177 5.8980968672924563023
240180 597.24217307630249252 -107.63289720809120809 -296007.97319187753601 8337.4806687215677812 -287670.49252315599006 2120005.4597291746177 5.8980968672924563023
240181 597.19043285958116485 -22.034207167105165581 -296007.46761969593354 8336.7583770346172969 -287670.70924266130896 2120005.4597291746177 5.8980968672924563023
240182 597.13191881061811728 -137.84541806251263552 -296006.99479313765187 8335.9415228771722468 -287671.05327026045416 2120005.4597291746177 5.8980968672924563023
240183 597.07625011384459413 -141.77022811873047203 -296006.48881477798568 8335.1643897406902397 -287671.32442503730999 2120005.4597291746177 5.8980968672924563023
240184 597.02353739319494252 -116.42100172160877491 -296005.96449735411443 8334.4285219315770519 -287671.53597542253556 2120005.4597291746177 5.8980968672924563023
240185 596.965240903707695 -115.63597914387641197 -296005.44820395210991 8333.6147048971051845 -287671.83349905500654 2120005.4597291746177 5.8980968672924563023
240186 596.90716058946713929 -132.72942008721656748 -296004.91793459048495 8332.8039056618144969 -287672.114028928685 2120005.4597291746177 5.8980968672924563023
240187 596.85278231847587449 7.9532377418809492298 -296004.37092031241627 8332.0447868258943345 -287672.32613348652376 2120005.4597291746177 5.8980968672924563023
240188 596.80569190334483665 -97.3758685479311481 -296003.88778510142583 8331.3874062129088998 -287672.50037888850784 2120005.4597291746177 5.8980968672924563023
240189 596.76155559384778826 -114.22749193528593992 -296003.39983800123446 8330.7712648153174086 -287672.62857318593888 2120005.4597291746177 5.8980968672924563023
240190 596.71099839344560678 -26.829187579558173127 -296002.87229341204511 8330.0654879964313295 -287672.80680541560287 2120005.4597291746177 5.8980968672924563023
240191 596.65986847377905633 -95.541584429765777031 -296002.38592307816725 8329.3517160358587716 -287673.03420704230666 2120005.4597291746177 5.8980968672924563023
240192 596.60989275469637505 -105.00460338240907276 -296001.94805545231793 8328.6540566766561824 -287673.29399877565447 2120005.4597291746177 5.8980968672924563023
240193 596.57034545205567611 -149.04787666517842126 -296001.55053947039414 8328.1019776605880907 -287673.4485618097824 2120005.4597291746177 5.8980968672924563023
