# Step Temp Press PE KE TotEng Vol Density
372244 999.56770760511972185 -42.962651934435911016 -290098.78015396278352 13953.931612547557961 -276144.84854141523829 2216496.7288655559532 5.6413336405289111752
372245 999.5593095954270666 -103.97505314350739525 -290098.39892537536798 13953.814376614423963 -276144.58454876096221 2216496.7288655559532 5.6413336405289111752
372246 999.54884858949378668 -119.87602199605180431 -290098.03751319553703 13953.66834132308577 -276144.36917187244399 2216496.7288655559532 5.6413336405289111752
372247 999.54240344193181045 -47.481109224387594736 -290097.77801804209594 13953.578367279678787 -276144.19965076242806 2216496.7288655559532 5.6413336405289111752
372248 999.54609913612296168 12.217321217070487904 -290097.59143712092191 13953.629959046411386 -276143.9614780744887 2216496.7288655559532 5.6413336405289111752
372249 999.55528726851639476 -53.7382305448989257 -290097.4498857408762 13953.75822506590157 -276143.69166067498736 2216496.7288655559532 5.6413336405289111752
372250 999.56128892322863067 -40.50100281714809114 -290097.35456895345123 13953.842007964027289 -276143.51256098941667 2216496.7288655559532 5.6413336405289111752
372251 999.56375202341087061 -81.841371867292636466 -290097.25368085055379 13953.876392759812006 -276143.37728809076361 2216496.7288655559532 5.6413336405289111752
372252 999.56609187933031535 -20.120138768328537537 -290097.17233614885481 13953.909057069828123 -276143.26327907905215 2216496.7288655559532 5.6413336405289111752
372253 999.57501254359908671 -88.689675204941664788 -290097.06600821437314 13954.033589243283132 -276143.03241897106636 2216496.7288655559532 5.6413336405289111752
372254 999.58610265601362244 -1.1161160258819513569 -290096.98235705401748 13954.188406839961317 -276142.79395021405071 2216496.7288655559532 5.6413336405289111752
372255 999.59802540580460573 -126.31985904251976649 -290096.82978856359841 13954.354848026438049 -276142.47494053718401 2216496.7288655559532 5.6413336405289111752
372256 999.61373665904943664 -131.47934615676646786 -290096.74671140720602 13954.574176593834636 -276142.17253481334774 2216496.7288655559532 5.6413336405289111752
372257 999.63416047133966913 -53.853505200731675018 -290096.6035760458326 13954.85929232716262 -276141.74428371869726 2216496.7288655559532 5.6413336405289111752
372258 999.64988804398831235 -62.91109959388630557 -290096.54205027630087 13955.078848712890249 -276141.46320156339789 2216496.7288655559532 5.6413336405289111752
372259 999.65829131820692055 -74.048281919591786959 -290096.59792312211357 13955.196158138629471 -276141.40176498348592 2216496.7288655559532 5.6413336405289111752
372260 999.67715039386973785 -29.746131853571142756 -290096.737353582168 13955.459430201215582 -276141.27792338095605 2216496.7288655559532 5.6413336405289111752
372261 999.70645763883806012 -80.039498092850422495 -290097.0279777298565 13955.868558356245558 -276141.15941937360913 2216496.7288655559532 5.6413336405289111752
372262 999.74409227350759011 -57.677658654360755008 -290097.37075568700675 13956.393936591703095 -276140.97681909531821 2216496.7288655559532 5.6413336405289111752
372263 999.79155100606180895 -96.654926065696145088 -290097.74229829531396 13957.056458903540261 -276140.68583939177915 2216496.7288655559532 5.6413336405289111752
372264 999.83677918593696177 -8.1520110894955237768 -290098.21324242133414 13957.687842774923411 -276140.52539964643074 2216496.7288655559532 5.6413336405289111752
372265 999.89177692644170747 -45.280256329907608404 -290098.69963503803592 13958.455609384436684 -276140.24402565357741 2216496.7288655559532 5.6413336405289111752
372266 999.96193218236476241 -83.186608844556673148 -290099.30465111928061 13959.434974399897328 -276139.86967671936145 2216496.7288655559532 5.6413336405289111752
372267 1000.036558525233545 -111.18396804685366419 -290100.03360575204715 13960.47675563888879 -276139.55685011314927 2216496.7288655559532 5.6413336405289111752
372268 1000.1060544254647766 -81.839742438922854717 -290100.78310711198719 13961.446916071045052 -276139.33619104092941 2216496.7288655559532 5.6413336405289111752
372269 1000.1671741700033635 -88.369263292541120336 -290101.4627593147452 13962.300145651170169 -276139.16261366358958 2216496.7288655559532 5.6413336405289111752
372270 1000.2306269598013841 -86.797354057185657439 -290102.12313493329566 13963.185944464728891 -276138.93719046853948 2216496.7288655559532 5.6413336405289111752
372271 1000.2910122634658592 -11.324272349226395917 -290102.70056919311173 13964.028921274930326 -276138.67164791817777 2216496.7288655559532 5.6413336405289111752
372272 1000.343440493591288 -59.846465487450934972 -290103.18810627644416 13964.760817605883858 -276138.42728867055848 2216496.7288655559532 5.6413336405289111752
372273 1000.3936852356982854 -136.77774279626868292 -290103.57450742874062 13965.462232517467783 -276138.11227491125464 2216496.7288655559532 5.6413336405289111752
372274 1000.4409532520638777 -80.161245051892592528 -290103.96549198846333 13966.122092437719402 -276137.84339955076575 2216496.7288655559532 5.6413336405289111752
372275 1000.4825670049140172 -64.871722940462561269 -290104.35783345374512 13966.703019029278948 -276137.65481442445889 2216496.7288655559532 5.6413336405289111752
372276 1000.5249526923997792 -35.46895349762993277 -290104.73403901630081 13967.294721802414642 -276137.43931721389527 2216496.7288655559532 5.6413336405289111752
372277 1000.5682330421898314 -72.051752792493175548 -290105.09514800773468 13967.898914031256936 -276137.19623397645773 2216496.7288655559532 5.6413336405289111752
372278 1000.6127807660923281 -41.557508815706206917 -290105.51345426839544 13968.520798760126127 -276136.9926555082784 2216496.7288655559532 5.6413336405289111752
372279 1000.6605402856079081 -153.3171893866589528 -290106.04982745228335 13969.187520047837097 -276136.86230740445899 2216496.7288655559532 5.6413336405289111752
372280 1000.7043884431274137 -61.05306178046114951 -290106.58421659132 13969.799638853504803 -276136.78457773779519 2216496.7288655559532 5.6413336405289111752
372281 1000.7549590863851563 -64.719415677092470673 -290107.14633375831181 13970.505603334202533 -276136.64073042408563 2216496.7288655559532 5.6413336405289111752
372282 1000.8194458098220139 -109.71433326961538057 -290107.73253112187376 13971.405835826617476 -276136.32669529528357 2216496.7288655559532 5.6413336405289111752
372283 1000.8922707117387745 -122.78040602892897937 -290108.29870518599637 13972.422469010447458 -276135.87623617553618 2216496.7288655559532 5.6413336405289111752
372284 1000.9634744819967409 -85.656804743679245462 -290108.897887483472 13973.416471250791801 -276135.4814162326511 2216496.7288655559532 5.6413336405289111752
372285 1001.0295962356935888 -80.513037099709194422 -290109.4650549357757 13974.339528710699597 -276135.12552622507792 2216496.7288655559532 5.6413336405289111752
372286 1001.0890062539173186 -129.29033822167008339 -290110.00694894825574 13975.168890568918869 -276134.83805837936234 2216496.7288655559532 5.6413336405289111752
372287 1001.1494336128540681 -49.103492297169708536 -290110.60678419028409 13976.012454469306249 -276134.59432972100331 2216496.7288655559532 5.6413336405289111752
372288 1001.2199840364089596 -80.202355898229598097 -290111.36988838849356 13976.997336011629159 -276134.37255237688078 2216496.7288655559532 5.6413336405289111752
372289 1001.305559040445587 -102.36692550465804175 -290112.27928122924641 13978.191960192647457 -276134.08732103661168 2216496.7288655559532 5.6413336405289111752
372290 1001.4047724353133617 -26.618483252142169704 -290113.26098008669214 13979.576975851417956 -276133.684004235256 2216496.7288655559532 5.6413336405289111752
372291 1001.509686614388329 -104.45339640083179233 -290114.33404619107023 13981.041574266171665 -276133.29247192491312 2216496.7288655559532 5.6413336405289111752
372292 1001.6225407511998355 -173.24701277084278672 -290115.52911041496554 13982.61701422414626 -276132.91209619084839 2216496.7288655559532 5.6413336405289111752
372293 1001.730746691407262 -134.19571835661054138 -290116.94644019234693 13984.127565513705122 -276132.81887467863271 2216496.7288655559532 5.6413336405289111752
372294 1001.8416009323472053 -110.05201779454094435 -290118.38515311153606 13985.675086992509023 -276132.71006611903431 2216496.7288655559532 5.6413336405289111752
372295 1001.965935649982157 -134.03635534096875404 -290119.85999511415139 13987.410795473027974 -276132.44919964112341 2216496.7288655559532 5.6413336405289111752
372296 1002.0828400058394436 -83.286415232006092424 -290121.29213198658545 13989.042776352793226 -276132.24935563380131 2216496.7288655559532 5.6413336405289111752
372297 1002.1858490385054665 -80.670102033160830501 -290122.65866301610367 13990.480778987692247 -276132.17788402840961 2216496.7288655559532 5.6413336405289111752
372298 1002.2894041051830527 -151.62313816661688293 -290123.99996547371848 13991.926404239045951 -276132.07356123469071 2216496.7288655559532 5.6413336405289111752
372299 1002.4010989434746079 -173.68910550692785932 -290125.43795165908523 13993.4856604286324 -276131.95229123043828 2216496.7288655559532 5.6413336405289111752
372300 1002.5174893299683845 -183.5000675713082785 -290126.78428746352438 13995.110466313351935 -276131.67382115015062 2216496.7288655559532 5.6413336405289111752
372301 1002.6287284237013182 -167.9668286589205195 -290128.17337572464021 13996.663360324215319 -276131.51001540041761 2216496.7288655559532 5.6413336405289111752
372302 1002.7329481565918741 -116.78064324833522392 -290129.48293903289596 13998.118264293569155 -276131.36467473930679 2216496.7288655559532 5.6413336405289111752
372303 1002.8283653524326837 -76.709946946133769075 -290130.73009388509672 13999.450285141474524 -276131.27980874362402 2216496.7288655559532 5.6413336405289111752
372304 1002.9157302993016856 -158.68323784408784149 -290131.90805091348011 14000.669896864290422 -276131.23815404920606 2216496.7288655559532 5.6413336405289111752
372305 1003.0020999093682121 -228.40803801202619638 -290133.07381501322379 14001.875613718788372 -276131.19820129440632 2216496.7288655559532 5.6413336405289111752
372306 1003.0958957032587477 -109.6180941359270804 -290134.37093321484281 14003.184999849947417 -276131.18593336490449 2216496.7288655559532 5.6413336405289111752
372307 1003.2062727270856612 -210.76252774340406404 -290135.70041694340762 14004.725859393887731 -276130.97455754951807 2216496.7288655559532 5.6413336405289111752
372308 1003.3134838394927328 -206.97286684475568563 -290137.19929571368266 14006.222522920781557 -276130.97677279292839 2216496.7288655559532 5.6413336405289111752
372309 1003.4195131721596681 -222.58609917252329069 -290138.77986113238148 14007.702688842211501 -276131.07717229018454 2216496.7288655559532 5.6413336405289111752
372310 1003.5332868022433104 -168.51162605338078038 -290140.37354255054379 14009.290964895368234 -276131.08257765515009 2216496.7288655559532 5.6413336405289111752
372311 1003.6462550893290882 -168.78071532635115659 -290141.90921500546392 14010.867998387335319 -276131.04121661814861 2216496.7288655559532 5.6413336405289111752
372312 1003.7577723668209728 -195.10836546707241723 -290143.48015939997276 14012.424775834124375 -276131.05538356583565 2216496.7288655559532 5.6413336405289111752
372313 1003.866833968864853 -247.56583597677911257 -290144.95180061517749 14013.947272134171726 -276131.00452848098939 2216496.7288655559532 5.6413336405289111752
372314 1003.9823256428204559 -215.29199364418775531 -290146.43664112593979 14015.559532022054555 -276130.87710910389433 2216496.7288655559532 5.6413336405289111752
372315 1004.0845527031851816 -196.67484031813413026 -290147.86186704784632 14016.986618349901619 -276130.8752486979356 2216496.7288655559532 5.6413336405289111752
372316 1004.1761628250088734 -209.63894006107338441 -290149.27964337350568 14018.265492572447329 -276131.01415080105653 2216496.7288655559532 5.6413336405289111752
372317 1004.2756165683133531 -194.18654565324820283 -290150.63475954299793 14019.653863487317722 -276130.98089605569839 2216496.7288655559532 5.6413336405289111752
372318 1004.3745301146678912 -310.36474848817425709 -290151.98483921412844 14021.034693270918069 -276130.95014594320673 2216496.7288655559532 5.6413336405289111752
372319 1004.4614106809367513 -194.90014292748210778 -290153.23807741096243 14022.247543056832001 -276130.9905343541177 2216496.7288655559532 5.6413336405289111752
372320 1004.5451747770777047 -147.50257128117826255 -290154.43967306148261 14023.416887024473908 -276131.02278603700688 2216496.7288655559532 5.6413336405289111752
372321 1004.6249602613445404 -215.06885446473992829 -290155.57039559754776 14024.530689704035467 -276131.03970589349046 2216496.7288655559532 5.6413336405289111752
372322 1004.6940405490420289 -307.43019345543098098 -290156.60692976391874 14025.495048199183657 -276131.11188156472053 2216496.7288655559532 5.6413336405289111752
372323 1004.7501117575765193 -283.80206662953253272 -290157.57183265296044 14026.277800386324088 -276131.29403226665454 2216496.7288655559532 5.6413336405289111752
372324 1004.7938602607564462 -184.41116418339737493 -290158.38355854008114 14026.888528020759622 -276131.4950305193197 2216496.7288655559532 5.6413336405289111752
372325 1004.8258257027835043 -204.38189731111089031 -290159.07267479720758 14027.334764517414442 -276131.73791027977131 2216496.7288655559532 5.6413336405289111752
372326 1004.8561639660277933 -304.83678309331514811 -290159.56302085961215 14027.758285652935228 -276131.80473520664964 2216496.7288655559532 5.6413336405289111752
372327 1004.8839505084254142 -287.92151561053913156 -290159.96081594680436 14028.14618485117353 -276131.81463109562173 2216496.7288655559532 5.6413336405289111752
372328 1004.8896426814877714 -285.40540038624294539 -290160.2146529124002 14028.225647395865963 -276131.98900551651604 2216496.7288655559532 5.6413336405289111752
372329 1004.8805837678506805 -201.0075718167155685 -290160.3053779527545 14028.09918526587353 -276132.20619268686278 2216496.7288655559532 5.6413336405289111752
372330 1004.8608232889545206 -248.70430730968087119 -290160.18116792553337 14027.823329644437763 -276132.35783828108106 2216496.7288655559532 5.6413336405289111752
372331 1004.8231918438482353 -270.28052586377452826 -290159.85743269883096 14027.297995935176004 -276132.55943676363677 2216496.7288655559532 5.6413336405289111752
372332 1004.779057559359444 -299.43108365807671589 -290159.39043074205983 14026.68188280663162 -276132.70854793541366 2216496.7288655559532 5.6413336405289111752
372333 1004.7316090675283249 -281.14239309725445537 -290158.81404800305609 14026.019503454945152 -276132.79454454808729 2216496.7288655559532 5.6413336405289111752
372334 1004.6719839973723083 -313.41231967121024127 -290158.05518293665955 14025.18713947897777 -276132.86804345768178 2216496.7288655559532 5.6413336405289111752
372335 1004.5972729433308359 -287.38197405187474942 -290157.27115825639339 14024.14417567486089 -276133.12698258151067 2216496.7288655559532 5.6413336405289111752
372336 1004.5022786181922356 -274.64197623001729198 -290156.39325767027913 14022.818058087748796 -276133.5751995825558 2216496.7288655559532 5.6413336405289111752
372337 1004.40440579116148 -151.95682437440427748 -290155.5115053554764 14021.451756710941481 -276134.0597486445331 2216496.7288655559532 5.6413336405289111752
372338 1004.3200361700023677 -234.39450833404518448 -290154.5925474165706 14020.273959634390849 -276134.31858778215246 2216496.7288655559532 5.6413336405289111752
372339 1004.2414730149424713 -170.25532707652308773 -290153.76653963938588 14019.177220629488147 -276134.58931900991593 2216496.7288655559532 5.6413336405289111752
372340 1004.1627510377995804 -235.29085369093476743 -290152.83434963383479 14018.078264473644595 -276134.75608516018838 2216496.7288655559532 5.6413336405289111752
372341 1004.0672535825917748 -217.56452010071879499 -290151.76892724406207 14016.745123207670986 -276135.02380403637653 2216496.7288655559532 5.6413336405289111752
372342 1003.9611746140086552 -222.97479036936954344 -290150.81735664996086 14015.264264370520323 -276135.55309227941325 2216496.7288655559532 5.6413336405289111752
372343 1003.8609965624507367 -284.68994456448444907 -290149.8475367896026 14013.865782136768757 -276135.98175465280656 2216496.7288655559532 5.6413336405289111752
372344 1003.7583313753465291 -268.12362478485243855 -290148.85348162858281 14012.432579574358897 -276136.42090205423301 2216496.7288655559532 5.6413336405289111752
372345 1003.6498292486238597 -298.00596826239228676 -290147.82086300302763 14010.917893530997389 -276136.90296947205206 2216496.7288655559532 5.6413336405289111752
372346 1003.5404461070287425 -191.91215705116761114 -290146.67457708838629 14009.39090854961978 -276137.28366853878833 2216496.7288655559532 5.6413336405289111752
372347 1003.4240941681002823 -300.91172484066686366 -290145.38527409522794 14007.76663939161881 -276137.61863470362732 2216496.7288655559532 5.6413336405289111752
372348 1003.2934988956102416 -261.77198394550646299 -290143.93421879742527 14005.943533775678588 -276137.99068502173759 2216496.7288655559532 5.6413336405289111752
372349 1003.1525060806036436 -215.14907327945977045 -290142.34016050450737 14003.975278815565616 -276138.36488168896176 2216496.7288655559532 5.6413336405289111752
372350 1002.9985366239017139 -207.30282473855334047 -290140.69049977016402 14001.825870373402722 -276138.8646293967613 2216496.7288655559532 5.6413336405289111752
372351 1002.8484901550001496 -273.43508407843938812 -290138.96646942419466 13999.731226709120165 -276139.23524271504721 2216496.7288655559532 5.6413336405289111752
372352 1002.7048197346766756 -258.03916847231334941 -290137.1186231073807 13997.725592468750619 -276139.3930306386319 2216496.7288655559532 5.6413336405289111752
372353 1002.5408758518249215 -235.91467902719469407 -290135.26999783585779 13995.436941372679939 -276139.83305646316148 2216496.7288655559532 5.6413336405289111752
372354 1002.3613632334325985 -228.82414384644351912 -290133.32546247961 13992.930951251571969 -276140.39451122801984 2216496.7288655559532 5.6413336405289111752
372355 1002.1834587032391255 -189.48535588846092992 -290131.48691187042277 13990.447409987689753 -276141.0395018827403 2216496.7288655559532 5.6413336405289111752
372356 1002.0119111379081005 -137.5577197002317007 -290129.61701881402405 13988.052611739691201 -276141.56440707435831 2216496.7288655559532 5.6413336405289111752
372357 1001.8374726252110349 -177.30592931677665547 -290127.84174667741172 13985.61745596360015 -276142.22429071378428 2216496.7288655559532 5.6413336405289111752
372358 1001.6482549313858499 -192.88496025529693156 -290126.01271812152117 13982.97598331554218 -276143.03673480596626 2216496.7288655559532 5.6413336405289111752
372359 1001.4774792406656161 -202.64591237782434519 -290124.36122433061246 13980.591960411175023 -276143.76926391944289 2216496.7288655559532 5.6413336405289111752
372360 1001.3211054858386433 -311.29733892848815913 -290122.82664064748678 13978.408988047971434 -276144.41765259951353 2216496.7288655559532 5.6413336405289111752
372361 1001.1630085485980999 -302.95809615849765351 -290121.39756784227211 13976.201960116173723 -276145.19560772611294 2216496.7288655559532 5.6413336405289111752
372362 1001.0126816426862888 -166.61093114410385851 -290119.97392284881789 13974.103401560651037 -276145.8705212881905 2216496.7288655559532 5.6413336405289111752
372363 1000.8700881312047386 -222.10161411060585124 -290118.54393406369491 13972.112800931530728 -276146.43113313213689 2216496.7288655559532 5.6413336405289111752
372364 1000.7412205228250741 -199.52590807297804076 -290117.26344364200486 13970.313813448521614 -276146.94963019347051 2216496.7288655559532 5.6413336405289111752
372365 1000.6086904501795516 -140.73697267756745077 -290116.01207892969251 13968.463698087420198 -276147.54838084225776 2216496.7288655559532 5.6413336405289111752
372366 1000.4718957215627597 -225.39997607477491215 -290114.71066635701573 13966.554048272251748 -276148.15661808475852 2216496.7288655559532 5.6413336405289111752
372367 1000.3384668957285157 -221.83239549087230102 -290113.44095946464222 13964.691386346834406 -276148.74957311782055 2216496.7288655559532 5.6413336405289111752
372368 1000.2017488933905724 -214.72186789463140144 -290112.10127999493852 13962.782807627940201 -276149.31847236701287 2216496.7288655559532 5.6413336405289111752
372369 1000.0638067523062773 -238.04825893461739383 -290110.74171265005134 13960.857139973279118 -276149.88457267679041 2216496.7288655559532 5.6413336405289111752
372370 999.9221368116203621 -186.26034484963386717 -290109.3483187824022 13958.879432361434738 -276150.46888642094564 2216496.7288655559532 5.6413336405289111752
372371 999.76876863931738626 -259.03311776775217368 -290107.85654303152114 13956.738417829277751 -276151.11812520225067 2216496.7288655559532 5.6413336405289111752
372372 999.60877701971128317 -163.24450021173601044 -290106.39727077586576 13954.504940195318341 -276151.89233058056561 2216496.7288655559532 5.6413336405289111752
372373 999.44892875284574529 -140.6825690017116699 -290104.86758491711225 13952.273463760800951 -276152.59412115631858 2216496.7288655559532 5.6413336405289111752
372374 999.28549638365973351 -179.93522968685917363 -290103.22487848007586 13949.991953378315884 -276153.23292510176543 2216496.7288655559532 5.6413336405289111752
372375 999.12295148030227665 -228.83750885114554308 -290101.59062494884711 13947.722831988978214 -276153.86779295984888 2216496.7288655559532 5.6413336405289111752
372376 998.95101311540781808 -267.68959938120678999 -290099.86251156107755 13945.322578192204674 -276154.53993336885469 2216496.7288655559532 5.6413336405289111752
372377 998.76539144033927187 -200.88421722256316571 -290098.10547413403401 13942.731305845163661 -276155.374168288894 2216496.7288655559532 5.6413336405289111752
372378 998.57561232620889768 -107.83598933987836688 -290096.35974133305717 13940.081995788508721 -276156.27774554456118 2216496.7288655559532 5.6413336405289111752
372379 998.40517164440609577 -115.46387808291775912 -290094.74497695348691 13937.702649597373238 -276157.04232735611731 2216496.7288655559532 5.6413336405289111752
372380 998.26080198293425383 -275.03208663419849245 -290093.2295869900845 13935.687253974068881 -276157.54233301599743 2216496.7288655559532 5.6413336405289111752
372381 998.1108526150827629 -183.17802758365897375 -290091.72285848855972 13933.593965837182623 -276158.12889265135163 2216496.7288655559532 5.6413336405289111752
372382 997.95830347609205546 -236.30751275957109669 -290090.22947226103861 13931.464384982544289 -276158.7650872785016 2216496.7288655559532 5.6413336405289111752
372383 997.80616001212035826 -238.79509578372653777 -290088.83750519383466 13929.340467337542577 -276159.49703785631573 2216496.7288655559532 5.6413336405289111752
372384 997.65530879309517331 -187.9265626272418217 -290087.49494087800849 13927.234589388574022 -276160.26035148941446 2216496.7288655559532 5.6413336405289111752
372385 997.51119228422078322 -221.52321983545598982 -290086.27738991728984 13925.222727767022661 -276161.05466215027263 2216496.7288655559532 5.6413336405289111752
372386 997.37559469587540661 -245.48714823888823844 -290085.04909361212049 13923.329789989818892 -276161.71930362231797 2216496.7288655559532 5.6413336405289111752
372387 997.242651876441073 -246.68549582772550366 -290083.86226066271774 13921.473912697414562 -276162.38834796531592 2216496.7288655559532 5.6413336405289111752
372388 997.09879829420538044 -169.40608016061946728 -290082.65539912803797 13919.465721522905369 -276163.18967760511441 2216496.7288655559532 5.6413336405289111752
372389 996.94609132583161681 -62.671497855874193306 -290081.36761718912749 13917.333937375384266 -276164.03367981372867 2216496.7288655559532 5.6413336405289111752
372390 996.79300240438419678 -233.74261353187904433 -290080.11842720757704 13915.1968211757885 -276164.92160603177035 2216496.7288655559532 5.6413336405289111752
372391 996.65088223675547852 -236.66890957681212626 -290078.90956408315105 13913.212828410949442 -276165.69673567218706 2216496.7288655559532 5.6413336405289111752
372392 996.52618276957866783 -29.728486757981585242 -290077.81292529386701 13911.472028039081124 -276166.34089725476224 2216496.7288655559532 5.6413336405289111752
372393 996.41612033092212641 -72.265687570935199346 -290076.81996603193693 13909.935560093550521 -276166.88440593838459 2216496.7288655559532 5.6413336405289111752
372394 996.3162972387492573 -100.21191829370542337 -290076.05782311543589 13908.54203308088654 -276167.51579003455117 2216496.7288655559532 5.6413336405289111752
372395 996.23424742197869364 -104.02389404914650584 -290075.52553721092409 13907.396620395655191 -276168.12891681527253 2216496.7288655559532 5.6413336405289111752
372396 996.16914277177841086 -137.57968983300330024 -290075.19615219137631 13906.487761666385268 -276168.70839052501833 2216496.7288655559532 5.6413336405289111752
372397 996.11663272956229775 -78.963140578662830649 -290075.0622401033761 13905.754723241392639 -276169.30751686199801 2216496.7288655559532 5.6413336405289111752
372398 996.06965460550918579 -46.675828384932003701 -290074.98987757903524 13905.098910208083907 -276169.89096737094223 2216496.7288655559532 5.6413336405289111752
372399 996.03136739713545467 -124.20549139104882386 -290075.01287533121649 13904.564422065641338 -276170.44845326559152 2216496.7288655559532 5.6413336405289111752
372400 996.01116972279828587 -138.71957269165847038 -290075.18121569301002 13904.2824632105403 -276170.89875248249155 2216496.7288655559532 5.6413336405289111752
372401 995.98997549492662529 -155.3426908196285865 -290075.40603367181029 13903.986592501580162 -276171.41944117023377 2216496.7288655559532 5.6413336405289111752
372402 995.97105486799239316 -123.77614683738073609 -290075.74834380624816 13903.722461185314387 -276172.0258826209465 2216496.7288655559532 5.6413336405289111752
372403 995.96397814637236934 -147.6936498691594295 -290076.22130707406905 13903.623670389277322 -276172.59763668477535 2216496.7288655559532 5.6413336405289111752
372404 995.96460144970740203 -134.17890340820326855 -290076.86913608969189 13903.632371682891971 -276173.23676440678537 2216496.7288655559532 5.6413336405289111752
372405 995.97849878753015673 -192.9555226312673426 -290077.59930110385176 13903.82637805194463 -276173.77292305190349 2216496.7288655559532 5.6413336405289111752
372406 996.00551536637453864 -108.12975225400482771 -290078.45695943967439 13904.203528584852393 -276174.25343085482018 2216496.7288655559532 5.6413336405289111752
372407 996.04239223576814766 -102.06648745422096169 -290079.50741669291165 13904.718328442519123 -276174.7890882503707 2216496.7288655559532 5.6413336405289111752
372408 996.08542047330683999 -85.139149306517140303 -290080.64294222957687 13905.319001192803626 -276175.32394103676779 2216496.7288655559532 5.6413336405289111752
372409 996.12952979292856526 -125.94417960082387253 -290081.86619342368795 13905.934765812642581 -276175.93142761103809 2216496.7288655559532 5.6413336405289111752
372410 996.1823153449719257 -180.81937969792085141 -290083.12775443587452 13906.671650345566377 -276176.45610409032088 2216496.7288655559532 5.6413336405289111752
372411 996.24443943861786011 -99.814746215500107951 -290084.40858804923482 13907.538900605484741 -276176.86968744377373 2216496.7288655559532 5.6413336405289111752
372412 996.30804226183215633 -65.075337107543745674 -290085.79392733226996 13908.426793880493278 -276177.36713345180033 2216496.7288655559532 5.6413336405289111752
372413 996.36853355892981199 -138.57874376793179749 -290087.16090259741759 13909.271250355459415 -276177.88965224195272 2216496.7288655559532 5.6413336405289111752
372414 996.42822847438094414 -152.06056524108544181 -290088.44139059982263 13910.104589369399037 -276178.33680123044178 2216496.7288655559532 5.6413336405289111752
372415 996.48007278976842827 -223.91305503562921331 -290089.63319434999721 13910.828334270232517 -276178.80486007977743 2216496.7288655559532 5.6413336405289111752
372416 996.52229593279412256 -129.32300941497550184 -290090.79004134540446 13911.41776792816745 -276179.37227341724792 2216496.7288655559532 5.6413336405289111752
372417 996.57716953394094617 -222.72103241466692225 -290091.97394675802207 13912.183801556415347 -276179.79014520160854 2216496.7288655559532 5.6413336405289111752
372418 996.6382787252430262 -122.34157164729208489 -290093.16277794796042 13913.036883813714667 -276180.12589413422393 2216496.7288655559532 5.6413336405289111752
372419 996.68432622744046512 -173.05922624527110543 -290094.28723155404441 13913.679705397189537 -276180.6075261568767 2216496.7288655559532 5.6413336405289111752
372420 996.73073614412794541 -147.35997873859392371 -290095.42221765930299 13914.327586274766873 -276181.0946313845343 2216496.7288655559532 5.6413336405289111752
372421 996.78558894642128507 -140.22768849954954362 -290096.46434298245003 13915.093329551718853 -276181.3710134307039 2216496.7288655559532 5.6413336405289111752
372422 996.83817641055009062 -135.89238467766890039 -290097.59499459131621 13915.827448784009903 -276181.76754580729175 2216496.7288655559532 5.6413336405289111752
372423 996.88913345155845036 -132.92251282226402509 -290098.77809813490603 13916.538807364322565 -276182.23929077060893 2216496.7288655559532 5.6413336405289111752
372424 996.93029613831185998 -135.15707416298604926 -290099.94437626615399 13917.113437088328283 -276182.83093917783117 2216496.7288655559532 5.6413336405289111752
372425 996.96651857580650358 -133.87517957220484277 -290101.13642651867121 13917.619101098674946 -276183.51732541999081 2216496.7288655559532 5.6413336405289111752
372426 997.01611981428970921 -141.74300329288126932 -290102.33460365165956 13918.31153272129086 -276184.02307093038689 2216496.7288655559532 5.6413336405289111752
372427 997.07371275548211997 -145.91099475503361305 -290103.62259288108908 13919.115528245207315 -276184.50706463586539 2216496.7288655559532 5.6413336405289111752
372428 997.13543351245596114 -137.29259639107431212 -290104.92184373561759 13919.977147938734561 -276184.94469579687575 2216496.7288655559532 5.6413336405289111752
372429 997.19568589185701057 -238.62778006495707928 -290106.21189397072885 13920.818269130684712 -276185.39362484007142 2216496.7288655559532 5.6413336405289111752
372430 997.25523830724080199 -288.88772527572479021 -290107.48570393014234 13921.649618848472528 -276185.83608508168254 2216496.7288655559532 5.6413336405289111752
372431 997.31408810733807968 -205.31166941827262917 -290108.67861289955908 13922.471160080469417 -276186.20745281910058 2216496.7288655559532 5.6413336405289111752
372432 997.376438649380475 -276.74023348540271172 -290109.75399604911217 13923.341571552393361 -276186.41242449672427 2216496.7288655559532 5.6413336405289111752
372433 997.4396862429034627 -166.33012972098708815 -290110.84089374542236 13924.224505832846262 -276186.61638791259611 2216496.7288655559532 5.6413336405289111752
372434 997.48053194008559785 -184.20658590319641235 -290111.85184242500691 13924.794710393087371 -276187.05713203194318 2216496.7288655559532 5.6413336405289111752
372435 997.51576068329484315 -211.38799972463348809 -290112.82144986302592 13925.286502464598016 -276187.53494739840971 2216496.7288655559532 5.6413336405289111752
372436 997.56672501197783731 -214.88708336437915136 -290113.85024260496721 13925.997962780604212 -276187.85227982437937 2216496.7288655559532 5.6413336405289111752
372437 997.62753964935222939 -287.20463298623650417 -290114.96010835422203 13926.846933074968547 -276188.11317527922802 2216496.7288655559532 5.6413336405289111752
372438 997.68382648031251847 -167.20412094651322832 -290116.11957730154973 13927.632695343929299 -276188.48688195762224 2216496.7288655559532 5.6413336405289111752
