# Step Temp Press PE KE TotEng Vol Density
120686 292.95712343617134366 245.02493314429457882 -301005.5311138072866 4089.6715997671258265 -296915.85951404017396 2045255.3085077048745 6.1136609735998854731
120687 292.93327671371639553 193.66699676633700733 -301005.35277821193449 4089.3387003229081529 -296916.01407788903452 2045255.3085077048745 6.1136609735998854731
120688 292.91420847505401071 287.06048093238155161 -301005.15305975091178 4089.072508351876877 -296916.08055139903445 2045255.3085077048745 6.1136609735998854731
120689 292.89463270181875032 237.31365454943741611 -301004.96136697637849 4088.7992312152614431 -296916.16213576111477 2045255.3085077048745 6.1136609735998854731
120690 292.87428149977256453 124.68520752027275478 -301004.74388157029171 4088.5151291184997717 -296916.2287524517742 2045255.3085077048745 6.1136609735998854731
120691 292.85016714161088203 151.50963255198442425 -301004.45157668902539 4088.1784934888087264 -296916.27308320021257 2045255.3085077048745 6.1136609735998854731
120692 292.82783775056964259 250.09214714227388754 -301004.19122295046691 4087.8667759401437252 -296916.32444701029453 2045255.3085077048745 6.1136609735998854731
120693 292.80525646330903555 242.02228596306017039 -301003.91440784744918 4087.5515419287203258 -296916.3628659187234 2045255.3085077048745 6.1136609735998854731
120694 292.78095868485178244 192.00496045892708707 -301003.68741329869954 4087.2123457578659327 -296916.4750675408286 2045255.3085077048745 6.1136609735998854731
120695 292.76121577485383796 164.46787155165432637 -301003.43521416222211 4086.9367353976590493 -296916.49847876455169 2045255.3085077048745 6.1136609735998854731
120696 292.73593435436288246 213.68772023464165954 -301003.18010078265797 4086.5838076170648492 -296916.5962931655813 2045255.3085077048745 6.1136609735998854731
120697 292.70627788124022572 198.30527336647540437 -301002.84786318440456 4086.1698042487346356 -296916.67805893567856 2045255.3085077048745 6.1136609735998854731
120698 292.68615308593666668 282.50450379209524954 -301002.62714651378337 4085.8888627824926516 -296916.73828373127617 2045255.3085077048745 6.1136609735998854731
120699 292.67080511937177789 248.46930715954954394 -301002.35547175543616 4085.6746056849406159 -296916.68086607049918 2045255.3085077048745 6.1136609735998854731
120700 292.65080298386112645 235.76110188006956037 -301002.04823734809179 4085.3953765452865809 -296916.65286080283113 2045255.3085077048745 6.1136609735998854731
120701 292.62534755964179567 203.63779962634976073 -301001.73755941999843 4085.0400196784908076 -296916.69753974152263 2045255.3085077048745 6.1136609735998854731
120702 292.59658979594689754 230.84992369905111786 -301001.43204264325323 4084.6385622635752952 -296916.79348037968157 2045255.3085077048745 6.1136609735998854731
120703 292.57037400129934213 322.21925747005616358 -301001.16784872038988 4084.272590651149585 -296916.89525806921301 2045255.3085077048745 6.1136609735998854731
120704 292.54602743685177302 321.5824380895859349 -301000.8695369620109 4083.9327134295099313 -296916.93682353250915 2045255.3085077048745 6.1136609735998854731
120705 292.51704240081431863 261.98591473389780049 -301000.55754960572813 4083.5280833003284897 -296917.02946630539373 2045255.3085077048745 6.1136609735998854731
120706 292.48840105432554992 411.96496545023813951 -301000.27902999112848 4083.1282510656983504 -296917.15077892545378 2045255.3085077048745 6.1136609735998854731
120707 292.4621156894694991 311.21491717094090745 -300999.9214596223901 4082.761308255500353 -296917.16015136690112 2045255.3085077048745 6.1136609735998854731
120708 292.43298230616443334 240.64928549288094928 -300999.58820983243641 4082.3546072034473582 -296917.23360262898495 2045255.3085077048745 6.1136609735998854731
120709 292.40343133871022019 273.27815784978639613 -300999.24977894587209 4081.9420766907032885 -296917.30770225514425 2045255.3085077048745 6.1136609735998854731
120710 292.37848780585818531 341.16366443937505437 -300998.96611396811204 4081.5938658101949841 -296917.37224815791706 2045255.3085077048745 6.1136609735998854731
120711 292.3579308958595675 204.4225348256769621 -300998.65951772255357 4081.306892037329817 -296917.35262568522012 2045255.3085077048745 6.1136609735998854731
120712 292.34150996633832165 371.9309073095240592 -300998.42641911184182 4081.0776564129587314 -296917.348762698879 2045255.3085077048745 6.1136609735998854731
120713 292.31976647003580183 198.63314019882162142 -300998.15327542461455 4080.7741179351601204 -296917.3791574894567 2045255.3085077048745 6.1136609735998854731
120714 292.30088267030646421 217.54902429272411268 -300997.82640757446643 4080.5105007254369411 -296917.3159068490495 2045255.3085077048745 6.1136609735998854731
120715 292.2913052734811572 264.25345563686664718 -300997.60051722574281 4080.3768005875576819 -296917.22371663816739 2045255.3085077048745 6.1136609735998854731
120716 292.27890542399313745 270.12007291408565379 -300997.34579769370612 4080.2036991053414567 -296917.14209858834511 2045255.3085077048745 6.1136609735998854731
120717 292.26080066354052178 284.03310425293119579 -300997.10901909321547 4079.950957257745813 -296917.15806183544919 2045255.3085077048745 6.1136609735998854731
120718 292.23858240349846938 288.81205593353456607 -300996.89107180759311 4079.6407910940952206 -296917.25028071348788 2045255.3085077048745 6.1136609735998854731
120719 292.21837474691722036 277.77482222667674705 -300996.65063637885032 4079.3586928872014141 -296917.29194349166937 2045255.3085077048745 6.1136609735998854731
120720 292.20377106161686243 251.23269729411737217 -300996.48841547581833 4079.1548259310943649 -296917.33358954475261 2045255.3085077048745 6.1136609735998854731
120721 292.18993971799210385 318.42073258743999986 -300996.26836037280736 4078.961740838827609 -296917.30661953397794 2045255.3085077048745 6.1136609735998854731
120722 292.17686809488657218 275.91208894135723995 -300996.10476271470543 4078.7792614194831913 -296917.32550129521405 2045255.3085077048745 6.1136609735998854731
120723 292.16710836421736985 290.5940749679331816 -300995.98073224828113 4078.6430159072692732 -296917.33771634101868 2045255.3085077048745 6.1136609735998854731
120724 292.16201324402288719 256.22004632488187781 -300995.89038466254715 4078.5718882005512569 -296917.3184964620159 2045255.3085077048745 6.1136609735998854731
120725 292.15672442267776887 296.5733437350554027 -300995.80742567509878 4078.4980564322786449 -296917.30936924280832 2045255.3085077048745 6.1136609735998854731
120726 292.15037465760383384 198.63467591829524395 -300995.78241566458018 4078.4094139251992601 -296917.37300173938274 2045255.3085077048745 6.1136609735998854731
120727 292.15561606438484432 294.43513032409066454 -300995.78747417283012 4078.4825837877501726 -296917.30489038507221 2045255.3085077048745 6.1136609735998854731
120728 292.16556530556925964 334.12551202185233024 -300995.84212662634673 4078.6214748603888438 -296917.22065176593605 2045255.3085077048745 6.1136609735998854731
120729 292.1721984708632931 323.86945832791519706 -300995.91154031490441 4078.7140736250180453 -296917.19746668986045 2045255.3085077048745 6.1136609735998854731
120730 292.18214119966586395 346.68986368938908527 -300995.98754035169259 4078.8528737850247126 -296917.13466656667879 2045255.3085077048745 6.1136609735998854731
120731 292.19509674540222477 298.11465326188567815 -300996.15099668153562 4079.033732768196387 -296917.11726391332923 2045255.3085077048745 6.1136609735998854731
120732 292.20627780181831668 264.23140226302143674 -300996.29007809213363 4079.1898199400798148 -296917.10025815205881 2045255.3085077048745 6.1136609735998854731
120733 292.22054850483362998 308.54878904238580617 -300996.44821591797518 4079.3890384746759992 -296917.05917744332692 2045255.3085077048745 6.1136609735998854731
120734 292.23907558478128976 248.35275589454127498 -300996.64241698093247 4079.6476758882326976 -296916.99474109272705 2045255.3085077048745 6.1136609735998854731
120735 292.25636240740084304 327.88790082328233666 -300996.86948969576042 4079.8889993511616012 -296916.98049034457654 2045255.3085077048745 6.1136609735998854731
120736 292.27379988723413362 270.75136580063190195 -300997.15592214214848 4080.1324259837329009 -296917.02349615842104 2045255.3085077048745 6.1136609735998854731
120737 292.29416954107250604 248.04608673642539429 -300997.42766348610166 4080.4167856668932473 -296917.01087781920796 2045255.3085077048745 6.1136609735998854731
120738 292.31340134921214258 241.68049658904820376 -300997.69238975993358 4080.6852610623309374 -296917.00712869758718 2045255.3085077048745 6.1136609735998854731
120739 292.33287255885960576 142.07337414055189129 -300998.01733894122299 4080.9570784947741231 -296917.06026044645114 2045255.3085077048745 6.1136609735998854731
120740 292.35474393360186696 145.48000199203485749 -300998.28682439489057 4081.2624021512947365 -296917.02442224358674 2045255.3085077048745 6.1136609735998854731
120741 292.37778668239803892 166.78952839770249739 -300998.56248706695624 4081.5840781502492973 -296916.97840891667875 2045255.3085077048745 6.1136609735998854731
120742 292.40350073743098847 203.41728877171641443 -300998.83120311517268 4081.9430454945136262 -296916.88815762067679 2045255.3085077048745 6.1136609735998854731
120743 292.43312756539268094 180.9364473038180563 -300999.16483551822603 4082.3566350173928186 -296916.80820050084731 2045255.3085077048745 6.1136609735998854731
120744 292.46489931902101489 230.91003547360725179 -300999.52254289074335 4082.8001676305088949 -296916.72237526025856 2045255.3085077048745 6.1136609735998854731
120745 292.49196868910115654 262.36016325494773582 -300999.88376499566948 4083.1780551272927369 -296916.70570986840175 2045255.3085077048745 6.1136609735998854731
120746 292.51970019498571673 193.56487990008125166 -301000.21056159940781 4083.5651860176590162 -296916.64537558174925 2045255.3085077048745 6.1136609735998854731
120747 292.54743182103663912 218.94468431323133473 -301000.57146094215568 4083.9523185855427982 -296916.6191423566197 2045255.3085077048745 6.1136609735998854731
120748 292.5722774035968996 261.99398664412922244 -301000.90349084197078 4084.2991620832690387 -296916.60432875872357 2045255.3085077048745 6.1136609735998854731
120749 292.60140337389003662 305.43275276955523623 -301001.20320141111733 4084.7057596499244028 -296916.49744176119566 2045255.3085077048745 6.1136609735998854731
120750 292.62378442192857619 201.50223773223163448 -301001.52575107687153 4085.0181983285360729 -296916.50755274831317 2045255.3085077048745 6.1136609735998854731
120751 292.64434081735868176 232.07151092010224147 -301001.76929929177277 4085.3051649180424647 -296916.46413437370211 2045255.3085077048745 6.1136609735998854731
120752 292.67301478055247799 246.61585384105296725 -301002.08810520544648 4085.7054524807786038 -296916.38265272468561 2045255.3085077048745 6.1136609735998854731
120753 292.69732624870255222 198.24296085138925605 -301002.43125362257706 4086.044839759284514 -296916.38641386327799 2045255.3085077048745 6.1136609735998854731
120754 292.71769472068143614 247.14325608549683011 -301002.76543844182743 4086.3291829437262095 -296916.43625549809076 2045255.3085077048745 6.1136609735998854731
120755 292.74149816514972144 228.61868914751448756 -301003.05695993825793 4086.6614782287042544 -296916.3954817095655 2045255.3085077048745 6.1136609735998854731
120756 292.7638013709158713 171.8185531142715945 -301003.28670961089665 4086.9728302318089845 -296916.3138793790713 2045255.3085077048745 6.1136609735998854731
120757 292.78409926204818703 245.73811714700505604 -301003.4901024105493 4087.2561881100036771 -296916.23391430056654 2045255.3085077048745 6.1136609735998854731
120758 292.79777808792317728 276.24443753708885652 -301003.63339172804262 4087.4471440596080356 -296916.18624766846187 2045255.3085077048745 6.1136609735998854731
120759 292.80791952909595466 278.5732579816678367 -301003.74423686845694 4087.5887182376263809 -296916.15551863081055 2045255.3085077048745 6.1136609735998854731
120760 292.82278041086584608 276.21075326124406502 -301003.81553131609689 4087.7961756478061943 -296916.01935566827888 2045255.3085077048745 6.1136609735998854731
120761 292.83449759946461199 250.87896633916642486 -301003.83047411468579 4087.959747206945849 -296915.87072690774221 2045255.3085077048745 6.1136609735998854731
120762 292.84181835798773363 192.92684045193161069 -301003.8300617915811 4088.0619447499498165 -296915.7681170416181 2045255.3085077048745 6.1136609735998854731
120763 292.84697076787392689 222.32748298734995274 -301003.81384385749698 4088.1338722188393149 -296915.67997163865948 2045255.3085077048745 6.1136609735998854731
120764 292.84777153370845326 163.10267395997837525 -301003.77961042447714 4088.1450508829834689 -296915.63455954147503 2045255.3085077048745 6.1136609735998854731
120765 292.84563913397801116 144.73914895031418837 -301003.60117083980003 4088.1152826543957417 -296915.48588818538701 2045255.3085077048745 6.1136609735998854731
120766 292.84170869473621224 275.7607075460242072 -301003.50656638806686 4088.0604138546432296 -296915.44615253340453 2045255.3085077048745 6.1136609735998854731
120767 292.83328865615288805 224.14946827584128641 -301003.38938356365543 4087.9428703989347014 -296915.44651316473028 2045255.3085077048745 6.1136609735998854731
120768 292.8276773647167488 166.95672263757293763 -301003.29512115067337 4087.8645369590262817 -296915.43058419163572 2045255.3085077048745 6.1136609735998854731
120769 292.8253121192573758 196.33328368990248691 -301003.23122862534365 4087.8315182118863049 -296915.39971041347599 2045255.3085077048745 6.1136609735998854731
120770 292.82483485397659706 157.51448339139579957 -301003.10738289466826 4087.824855604602817 -296915.2825272900518 2045255.3085077048745 6.1136609735998854731
120771 292.82310833277472284 111.99019143206456306 -301003.00364799023373 4087.8007534266357652 -296915.20289456361206 2045255.3085077048745 6.1136609735998854731
120772 292.81067876380711823 52.071261077225081237 -301002.85042728728149 4087.6272370614833562 -296915.22319022577722 2045255.3085077048745 6.1136609735998854731
120773 292.7973710424073488 238.69204312319570249 -301002.729861745378 4087.4414617178840672 -296915.28840002749348 2045255.3085077048745 6.1136609735998854731
120774 292.78599397104159152 198.70307411051859958 -301002.5619809863274 4087.2826381838895031 -296915.27934280241607 2045255.3085077048745 6.1136609735998854731
120775 292.78138343733189686 135.94814118392426394 -301002.41642580821645 4087.2182752882167733 -296915.19815051998012 2045255.3085077048745 6.1136609735998854731
120776 292.77578028487960182 151.85073553575551841 -301002.28721846838016 4087.140055468249102 -296915.14716300013242 2045255.3085077048745 6.1136609735998854731
120777 292.767017733438081 227.34035238852524685 -301002.18871045520063 4087.0177305445486127 -296915.17097991064657 2045255.3085077048745 6.1136609735998854731
120778 292.76498052195626087 147.31502376135426857 -301002.12408958445303 4086.9892911407132488 -296915.13479844375979 2045255.3085077048745 6.1136609735998854731
120779 292.76150241935062013 203.51008945742876222 -301002.00489928823663 4086.9407369452028433 -296915.06416234304197 2045255.3085077048745 6.1136609735998854731
120780 292.75714169867796954 175.79536391374358573 -301001.87925973418169 4086.8798614311335768 -296914.99939830304356 2045255.3085077048745 6.1136609735998854731
120781 292.75231047042876753 240.23703672428030131 -301001.7599234955851 4086.8124176471046667 -296914.94750584848225 2045255.3085077048745 6.1136609735998854731
120782 292.7500667965791763 235.2887471700162223 -301001.65573905757628 4086.7810960355523093 -296914.87464302201988 2045255.3085077048745 6.1136609735998854731
120783 292.75289471384439821 260.16206607184182076 -301001.6414442769601 4086.8205736655563669 -296914.82087061140919 2045255.3085077048745 6.1136609735998854731
120784 292.75734941803671063 187.25049288037720885 -301001.62502911058255 4086.8827611864021492 -296914.74226792418631 2045255.3085077048745 6.1136609735998854731
120785 292.76030861157778418 244.23170711544017308 -301001.56632985215401 4086.9240714288062009 -296914.64225842332235 2045255.3085077048745 6.1136609735998854731
120786 292.76000226140507721 105.29425082536906189 -301001.54541823943146 4086.9197947906886839 -296914.62562344875187 2045255.3085077048745 6.1136609735998854731
120787 292.75695192608975503 257.4575968797246901 -301001.51203742634971 4086.8772122121786197 -296914.63482521416154 2045255.3085077048745 6.1136609735998854731
120788 292.75484551245068587 190.85811205793521594 -301001.48249731207034 4086.8478067485530119 -296914.6346905635437 2045255.3085077048745 6.1136609735998854731
120789 292.753367472527259 168.92419236091902235 -301001.49449510249542 4086.8271733608844443 -296914.66732174163917 2045255.3085077048745 6.1136609735998854731
120790 292.75492553597791812 193.75546994632600217 -301001.5226976928534 4086.8489238743045462 -296914.67377381853294 2045255.3085077048745 6.1136609735998854731
120791 292.76662416164947444 160.5727366174697579 -301001.57463992404519 4087.0122362956035431 -296914.562403628428 2045255.3085077048745 6.1136609735998854731
120792 292.77815666967762809 152.49637940382689294 -301001.66224447474815 4087.1732297201829169 -296914.48901475453749 2045255.3085077048745 6.1136609735998854731
120793 292.78668016520680339 151.11484905835672521 -301001.77999665099196 4087.292217431379413 -296914.48777921963483 2045255.3085077048745 6.1136609735998854731
120794 292.79463998676504843 176.68462549230952163 -301001.897551581671 4087.4033362728814609 -296914.494215308805 2045255.3085077048745 6.1136609735998854731
120795 292.80545489507665025 222.41970184018495615 -301001.99987538304413 4087.5543120295287736 -296914.44556335353991 2045255.3085077048745 6.1136609735998854731
120796 292.81736454310652107 98.296543186350874066 -301002.10525548335863 4087.7205703158601864 -296914.38468516751891 2045255.3085077048745 6.1136609735998854731
120797 292.82995054757981279 132.93320381043477596 -301002.216065942368 4087.8962705154153809 -296914.31979542697081 2045255.3085077048745 6.1136609735998854731
120798 292.8423255229474762 126.25024208557049121 -301002.33366113225929 4088.0690247557472503 -296914.26463637652341 2045255.3085077048745 6.1136609735998854731
120799 292.85734780675340971 120.97177986490686408 -301002.45616046496434 4088.2787353329272264 -296914.17742513201665 2045255.3085077048745 6.1136609735998854731
120800 292.87192753502216647 199.08119719036767492 -301002.59608355158707 4088.48226784967801 -296914.11381570191588 2045255.3085077048745 6.1136609735998854731
120801 292.88639318388487709 217.34675680538350662 -301002.7377974318224 4088.6842078217532617 -296914.05358961009188 2045255.3085077048745 6.1136609735998854731
120802 292.90442845070310796 143.36116918951850607 -301002.88185890257591 4088.9359795405484874 -296913.94587936199969 2045255.3085077048745 6.1136609735998854731
120803 292.92420321412856765 171.15555519566220255 -301003.12141620216426 4089.2120345735329465 -296913.90938162861858 2045255.3085077048745 6.1136609735998854731
120804 292.94820105635943719 125.67640358005598955 -301003.32955349830445 4089.5470436447449174 -296913.78250985353952 2045255.3085077048745 6.1136609735998854731
120805 292.97230762942137972 126.22006287386341228 -301003.57003481261199 4089.8835705947053611 -296913.6864642178989 2045255.3085077048745 6.1136609735998854731
120806 292.99877663360399538 195.86737180563503102 -301003.81028121063719 4090.2530770037319598 -296913.55720420688158 2045255.3085077048745 6.1136609735998854731
120807 293.0252567821928551 131.32020026168100912 -301004.07281043881085 4090.6227389882956231 -296913.45007145049749 2045255.3085077048745 6.1136609735998854731
120808 293.05739330299280709 135.543079378838911 -301004.34235505317338 4091.0713637388712414 -296913.27099131431896 2045255.3085077048745 6.1136609735998854731
120809 293.0901191642952881 178.66958568770908755 -301004.63216031726915 4091.5282156630601094 -296913.10394465422723 2045255.3085077048745 6.1136609735998854731
120810 293.11962881746018184 160.16088759421467103 -301004.91566933860304 4091.9401694297134782 -296912.97549990890548 2045255.3085077048745 6.1136609735998854731
120811 293.14835508810926967 92.560140240685427671 -301005.2688778428128 4092.3411872027681966 -296912.92769064003369 2045255.3085077048745 6.1136609735998854731
120812 293.17108925268831854 97.765888061013768606 -301005.54583033418749 4092.6585553764202814 -296912.88727495778585 2045255.3085077048745 6.1136609735998854731
120813 293.19523224980230225 76.345004847651821933 -301005.86648322758265 4092.9955908049232676 -296912.87089242268121 2045255.3085077048745 6.1136609735998854731
120814 293.21921438425812312 95.310732338072085668 -301006.12701145600295 4093.3303805961231774 -296912.79663085989887 2045255.3085077048745 6.1136609735998854731
120815 293.24117374032454109 54.055470958427456196 -301006.37335783813614 4093.6369324689731002 -296912.73642536916304 2045255.3085077048745 6.1136609735998854731
120816 293.26270841335326622 94.390629328871511916 -301006.58865948911989 4093.9375557808857593 -296912.65110370825278 2045255.3085077048745 6.1136609735998854731
120817 293.28732363142574968 130.1158202103106305 -301006.78344153094804 4094.2811833981027121 -296912.50225813285215 2045255.3085077048745 6.1136609735998854731
120818 293.31486916777578244 184.22369686842617398 -301007.00210876431083 4094.6657181600153308 -296912.33639060432324 2045255.3085077048745 6.1136609735998854731
120819 293.33801979702838025 55.204564307921110355 -301007.2311893455917 4094.9889001665169417 -296912.24228917906294 2045255.3085077048745 6.1136609735998854731
120820 293.35737727667037689 105.30764500488766089 -301007.42606876586797 4095.2591299319051359 -296912.16693883395055 2045255.3085077048745 6.1136609735998854731
120821 293.37312034040655817 91.28304131874541838 -301007.63653292378876 4095.4789025726931868 -296912.15763035108102 2045255.3085077048745 6.1136609735998854731
120822 293.38780050403488531 231.81833628187339968 -301007.74563937145285 4095.683837163689077 -296912.06180220778333 2045255.3085077048745 6.1136609735998854731
120823 293.39956766128358367 139.93399075851226598 -301007.82091031578602 4095.8481062835026023 -296911.97280403226614 2045255.3085077048745 6.1136609735998854731
120824 293.40927917047190476 152.80351862318141798 -301007.90833376732189 4095.9836786254631988 -296911.92465514183277 2045255.3085077048745 6.1136609735998854731
120825 293.4188443848331076 29.483341116030498341 -301007.97886477818247 4096.1172086965534618 -296911.86165608162992 2045255.3085077048745 6.1136609735998854731
120826 293.42783817860805584 102.34369155717578792 -301007.96795405796729 4096.2427617554585595 -296911.72519230248872 2045255.3085077048745 6.1136609735998854731
120827 293.43309583285952158 96.80304725612178629 -301007.96250750153558 4096.3161584321514965 -296911.64634906937135 2045255.3085077048745 6.1136609735998854731
120828 293.43037303648122816 81.507547292314427523 -301007.95139837049646 4096.2781482861964832 -296911.67325008427724 2045255.3085077048745 6.1136609735998854731
120829 293.42418220510575111 98.746502478889411236 -301007.83983404136961 4096.1917244882079103 -296911.64810955314897 2045255.3085077048745 6.1136609735998854731
120830 293.42239498556898525 24.556364996874883389 -301007.75430887530092 4096.1667749635253131 -296911.58753391174832 2045255.3085077048745 6.1136609735998854731
120831 293.41940486503807506 111.2633189815232555 -301007.64916400203947 4096.1250329813819917 -296911.52413102064747 2045255.3085077048745 6.1136609735998854731
120832 293.41127100270500705 166.54867319235171408 -301007.50052893930115 4096.0114845365114888 -296911.4890444027842 2045255.3085077048745 6.1136609735998854731
120833 293.4077921568609213 89.915286922737820419 -301007.37644150236156 4095.9629199654177683 -296911.41352153691696 2045255.3085077048745 6.1136609735998854731
120834 293.40188221416281067 166.65451028073758266 -301007.24650616891449 4095.8804173639273358 -296911.36608880496351 2045255.3085077048745 6.1136609735998854731
120835 293.38982267352514555 220.48539406150146647 -301007.05098290491151 4095.7120665818279122 -296911.33891632308951 2045255.3085077048745 6.1136609735998854731
120836 293.37722166276114422 108.85263754331519692 -301006.83147929253755 4095.5361568949579123 -296911.29532239760738 2045255.3085077048745 6.1136609735998854731
120837 293.36396670041023071 93.089132209733563172 -301006.58835548209026 4095.35111806590794 -296911.23723741620779 2045255.3085077048745 6.1136609735998854731
120838 293.34581086838539932 122.55333869884566411 -301006.30917754536495 4095.0976632608799264 -296911.21151428448502 2045255.3085077048745 6.1136609735998854731
120839 293.32502428111888548 84.699989936662575474 -301006.01875426864717 4094.8074832010715909 -296911.21127106755739 2045255.3085077048745 6.1136609735998854731
120840 293.30910882587045307 152.61044980284785311 -301005.72411124652717 4094.5853039805651861 -296911.13880726596108 2045255.3085077048745 6.1136609735998854731
120841 293.29217104302483676 88.552414496516746567 -301005.4192280479474 4094.3488531011525993 -296911.07037494680844 2045255.3085077048745 6.1136609735998854731
120842 293.27363727854270792 132.94246294511802375 -301005.12371280288789 4094.0901223717191897 -296911.03359043115051 2045255.3085077048745 6.1136609735998854731
120843 293.25229890238716735 130.75874442824604671 -301004.74421308306046 4093.7922393575604474 -296910.95197372551775 2045255.3085077048745 6.1136609735998854731
120844 293.22469147996974925 136.79186865576474474 -301004.37360646144953 4093.406840668226323 -296910.96676579321502 2045255.3085077048745 6.1136609735998854731
120845 293.1997599310024043 117.40475866448211661 -301004.0024448732147 4093.0587970823457908 -296910.94364779087482 2045255.3085077048745 6.1136609735998854731
120846 293.17785881953489024 130.62835993935738088 -301003.61350674257847 4092.7530583021398343 -296910.86044844042044 2045255.3085077048745 6.1136609735998854731
120847 293.1557860985434445 5.942008768630201665 -301003.21532793086953 4092.4449238587462787 -296910.77040407212917 2045255.3085077048745 6.1136609735998854731
120848 293.13924522526576766 105.39876542112756397 -301002.79647394130006 4092.2140138235654376 -296910.58246011775918 2045255.3085077048745 6.1136609735998854731
120849 293.11596293456392459 172.31016730560108385 -301002.38593516749097 4091.8889938276561224 -296910.49694133980665 2045255.3085077048745 6.1136609735998854731
120850 293.08964948451910004 31.429954928451454776 -301001.98560860101134 4091.521658949166067 -296910.46394965186482 2045255.3085077048745 6.1136609735998854731
120851 293.06704595612268349 127.38900299467073296 -301001.614379550796 4091.2061144522340328 -296910.40826509858016 2045255.3085077048745 6.1136609735998854731
120852 293.04230635026158325 64.363139298732392035 -301001.25150489679072 4090.8607503856674157 -296910.39075451111421 2045255.3085077048745 6.1136609735998854731
120853 293.01772559954724784 239.11728356256850248 -301000.88861161470413 4090.5176039316120296 -296910.37100768310484 2045255.3085077048745 6.1136609735998854731
120854 292.99564272606397708 157.07300518452365168 -301000.50490960007301 4090.2093277597732595 -296910.29558184032794 2045255.3085077048745 6.1136609735998854731
120855 292.97049161085971036 108.68401185019936861 -301000.17478944698814 4089.8582190366028044 -296910.31657041038852 2045255.3085077048745 6.1136609735998854731
120856 292.94669634533187264 142.61981190545557752 -300999.88043391605606 4089.5260379293586084 -296910.35439598670928 2045255.3085077048745 6.1136609735998854731
120857 292.92770227104108471 203.33470238412289177 -300999.55324026534799 4089.2608812904627484 -296910.29235897486797 2045255.3085077048745 6.1136609735998854731
120858 292.9044008644188466 192.55427291370435228 -300999.24519458878785 4088.9355944369472127 -296910.30960015184246 2045255.3085077048745 6.1136609735998854731
120859 292.88228717805930046 142.70191369600254916 -300998.92105665919371 4088.6268881183909798 -296910.29416854080046 2045255.3085077048745 6.1136609735998854731
120860 292.86383117355848071 289.51221179656999993 -300998.64046855701599 4088.3692429156835715 -296910.27122564130696 2045255.3085077048745 6.1136609735998854731
120861 292.84624862170329607 225.90741057352619237 -300998.40716732246801 4088.1237910825616382 -296910.28337623988045 2045255.3085077048745 6.1136609735998854731
120862 292.83002863943363536 111.58011246928772664 -300998.12888882146217 4087.8973606750710132 -296910.23152814636705 2045255.3085077048745 6.1136609735998854731
120863 292.81362961992630289 193.28692277182940984 -300997.90728990081698 4087.6684309137581295 -296910.23885898705339 2045255.3085077048745 6.1136609735998854731
120864 292.79961951717859847 173.80553479559716834 -300997.61695464578224 4087.4728503501414707 -296910.14410429564305 2045255.3085077048745 6.1136609735998854731
120865 292.78727229217781769 147.24206437288239613 -300997.41980258648982 4087.3004835039992031 -296910.11931908247061 2045255.3085077048745 6.1136609735998854731
120866 292.77122005038364705 168.41128366015800566 -300997.19271448574727 4087.076394747910399 -296910.1163197378628 2045255.3085077048745 6.1136609735998854731
120867 292.75596282070694087 189.25867867758816487 -300996.97309085261077 4086.86340433426858 -296910.10968651832081 2045255.3085077048745 6.1136609735998854731
120868 292.74461542136492653 220.78393112632090833 -300996.74378610926215 4086.7049950207283473 -296910.03879108856199 2045255.3085077048745 6.1136609735998854731
120869 292.73342612148144326 220.35246031599587013 -300996.52183918422088 4086.5487927703170499 -296909.97304641391383 2045255.3085077048745 6.1136609735998854731
120870 292.72288726097968947 86.676057606629797192 -300996.30492978054099 4086.4016706318197976 -296909.90325914870482 2045255.3085077048745 6.1136609735998854731
120871 292.7149948409036142 170.17721157392676901 -300996.12687853042735 4086.2914927127440023 -296909.83538581768516 2045255.3085077048745 6.1136609735998854731
120872 292.70774522931935735 239.6240080176850995 -300995.95327686122619 4086.1902883786160601 -296909.76298848260194 2045255.3085077048745 6.1136609735998854731
120873 292.70231058328573681 192.30810991781348207 -300995.77721183700487 4086.1144209025915188 -296909.66279093443882 2045255.3085077048745 6.1136609735998854731
120874 292.6970434396522478 172.00858093590835551 -300995.56730814953335 4086.040891754445056 -296909.52641639509238 2045255.3085077048745 6.1136609735998854731
120875 292.68668324576032091 162.7413443463162821 -300995.43343223794363 4085.8962637958175037 -296909.53716844215523 2045255.3085077048745 6.1136609735998854731
120876 292.67618872739956259 295.34490574611811553 -300995.27685296244454 4085.7497606721185548 -296909.52709229034372 2045255.3085077048745 6.1136609735998854731
120877 292.66591706278535412 212.15327611856591261 -300995.10493961151224 4085.606368579233731 -296909.49857103225077 2045255.3085077048745 6.1136609735998854731
120878 292.65822126027950389 98.114628038381368924 -300994.89954284293344 4085.4989354348322195 -296909.40060740808258 2045255.3085077048745 6.1136609735998854731
120879 292.64957194822920883 150.48944094342272138 -300994.63443009910407 4085.3781913292282297 -296909.25623876985628 2045255.3085077048745 6.1136609735998854731
120880 292.63210408642521543 249.20569758405483185 -300994.40079725749092 4085.1343405653669834 -296909.2664566921303 2045255.3085077048745 6.1136609735998854731
120881 292.61334816608456322 276.98941218002323694 -300994.11945974116679 4084.8725085476135064 -296909.24695119354874 2045255.3085077048745 6.1136609735998854731
120882 292.59981949541077029 171.96264151242604612 -300993.87015087029431 4084.6836487595724066 -296909.18650211073691 2045255.3085077048745 6.1136609735998854731
